protocol,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Macro_Class,Attack_Type,Label,capture_id
6,7.100384,332.23555233069084,3.6617737857558126,1.9717243461762068,1.6900494395796055,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.28401536,1.206304,0.0,0.462770085656096,7.100321,1.206399,0.0,0.5461785384615385,0.5183470846144005,7.10036,1.206367,1e-05,0.6454872727272728,0.5034298443510171,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,262.0407735443635,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,7.073519,333.4973723828267,3.6756810860336975,1.979212892479684,1.696468193554015,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.28294076,1.20636,0.0,0.4618794614218978,7.073511,1.206367,0.0,0.5441162307692308,0.5178629991504516,7.073494,1.206368,1.1e-05,0.6430449090909092,0.5033172062789492,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,272.95811730648046,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,7.04509,334.84313188334005,3.690513534958389,1.9871995957468247,1.7033139392115644,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.2818036,1.206305,0.0,0.4610268408410946,7.045083000000001,1.206314,0.0,0.5419294615384616,0.5175195234244592,7.045067,1.206312,9e-06,0.6404606363636364,0.5033884095086874,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,285.6746410702188,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,7.017667,336.1516013797748,3.704934987653304,1.994964993351779,1.709969994301525,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.28070668,1.20606,0.0,0.4602655037327668,7.017598,1.206272,0.0,0.5398152307692309,0.5172785042043307,7.017641,1.206129,1e-05,0.6379673636363635,0.5036045675842168,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,298.9184277232323,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.990338,337.4657992217257,3.7194195759918895,2.002764387072556,1.716655188919334,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.27961352,1.205602,0.0,0.4595099008502968,6.990332,1.205824,0.0,0.5377178461538461,0.5170898313649701,6.9903070000000005,1.205608,1e-05,0.6354824545454546,0.5038483868012757,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,313.1301744761332,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.960408,338.91691406595703,3.735413211409446,2.0113763446050865,1.7240368668043595,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.27841632,1.205577,0.0,0.4588589945827558,6.960403,1.205583,0.0,0.5354156153846155,0.5170633275500786,6.960383,1.205582,1e-05,0.632762090909091,0.5043274407165637,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,330.5803858156457,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.929878,340.41003319250353,3.751869802036919,2.020237585712187,1.7316322163247315,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.2771951200000001,1.205329,0.0,0.4581471405843604,6.929819,1.205608,0.0,0.5330630000000001,0.5171199619084085,6.929846,1.205388,1.2e-05,0.629986,0.5049155386938943,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,351.24833658823457,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.852398,344.2590462492109,3.794292158745012,2.0430803931703907,1.7512117655746209,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.27409592,1.205262,0.0,0.456895760704861,6.852325,1.205268,0.0,0.5271019230769232,0.5177814582082143,6.852361,1.205335,1.7e-05,0.6229419090909091,0.5071021015050223,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,415.46380004558233,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.660563,354.1742642476319,3.9035739170998007,2.1019244168998927,1.801649500199908,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.26642252,1.2052,0.0,0.4559321190824897,6.660555,1.205208,0.0,0.5123503846153846,0.5232405747123531,6.660532,1.205208,1.2e-05,0.6055029090909091,0.5168631916772657,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,759.0577274245388,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.626054,356.0188311172834,3.923904030966243,2.112871401289516,1.811032629676728,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.2650421599999999,1.204274,0.0,0.4561072908970152,6.625984,1.204323,0.0,0.509691076923077,0.5248262014263478,6.626027,1.204344,1e-05,0.6023660909090909,0.5193318239714731,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,892.7797078824797,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.548908,360.21272554141854,3.9701275388202126,2.137760982441653,1.83236655637856,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.26195632,1.204338,0.0,0.4568211953637633,6.548903,1.204343,0.0,0.5037617692307692,0.528753739139811,6.547948,1.204343,1.2e-05,0.595268,0.525297317249782,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,1487.7536619993707,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,6.520808,361.7649837259432,3.987235937632269,2.1469731971866066,1.8402627404456624,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.26083232,1.204298,0.0,0.4571851342995063,6.520803,1.204343,0.0,0.5016002307692308,0.5303360402580981,6.520788,1.204303,7e-06,0.592798909090909,0.5275240520340719,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,1917.9973915235475,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,2.079334,471.7856775294397,4.328308968159998,2.885539312106665,1.4427696560533323,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.25991675,2.075659,0.0,0.6862869476847403,2.079334,2.075667,0.0,0.4158668,0.8299011289042569,2.07926,2.079067,0.000193,1.03963,1.039437,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,slow_dos,1,slow_dos_17
6,6.494506,363.2300901716004,4.003383783154561,2.15566819092938,1.8477155922251824,14,12,1559,800,140,66,111.35714285714286,29.634938701416857,74,66,66.66666666666667,2.2110831935702664,140,66,90.73076923076924,31.16896594161928,971.5044378698224,280,240,20,11,0.25978024,1.204207,0.0,0.4575769980549529,6.4945010000000005,1.204216,0.0,0.4995769999999999,0.5318792413513255,6.4944880000000005,1.204212,6e-06,0.590408,0.5297823266800672,11,0,0,0,0,3,0,11,24,0,0,0.8571428571428571,90.73076923076924,64240,65160,0,0,0,0,0,0,0,0,175.0,5.0,0,0,2685.1610329430896,0,111.35714285714286,66.66666666666667,0,14,12,1559,800,availability_abuse,slow_dos,1,slow_dos_17
6,2.075475,472.6628843999566,4.336356737614281,2.890904491742854,1.445452245871427,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.259434375,2.073395,0.0,0.6856128727678502,2.075475,2.073407,0.0,0.415095,0.8291562175795343,2.075441,2.07503,0.000411,1.0377205,1.0373095,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,slow_dos,1,slow_dos_17
6,2.024625,484.5341729949991,4.445267642155955,2.9635117614373034,1.4817558807186515,6,3,775,206,429,66,129.16666666666666,134.13726385891266,74,66,68.66666666666667,3.771236166328253,429,66,109.0,113.19599521773434,12813.333333333334,120,60,20,1,0.253078125,2.022193,0.0,0.6686628912771437,2.024625,2.022426,0.0,0.404925,0.8087508720816318,2.0245800000000003,2.022288,0.002292,1.01229,1.009998,1,0,0,0,2,3,0,1,7,0,0,0.5,109.0,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,129.16666666666666,68.66666666666667,0,6,3,775,206,availability_abuse,slow_dos,1,slow_dos_17
6,0.000328,2387195.12195122,18292.682926829268,12195.121951219511,6097.560975609756,4,2,643,140,429,66,160.75,154.90864243159578,74,66,70.0,4.0,429,66,130.5,133.54119214684283,17833.25,80,40,20,1,6.56e-05,0.000285,0.0,0.0001099010464008,0.000317,0.000285,0.0,0.0001056666666666,0.0001274789743012,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,3,0,1,4,0,0,0.5,130.5,64240,65160,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,160.75,70.0,0,4,2,643,140,availability_abuse,slow_dos,1,slow_dos_17
6,29.11437,39.63678417221461,0.446514899686993,0.2404310998314578,0.2060837998555352,7,6,462,692,66,66,66.0,0.0,140,66,115.33333333333331,34.883934538536344,140,66,88.76923076923077,34.153846153846146,1166.4852071005914,140,120,20,0,2.4261975,25.017219,0.0,6.827691881832914,29.114349,25.023476,0.0,4.8523915,9.02851613638627,28.069769,25.017224,0.006278,5.613953799999999,9.709505016167908,0,4,0,0,2,0,0,4,13,0,0,0.8571428571428571,88.76923076923077,255,251,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,66.0,115.33333333333331,0,7,6,462,692,availability_abuse,slow_dos,1,slow_dos_17
6,29.113492,46.98852339664373,0.4808767014276405,0.2747866865300802,0.2060900148975602,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239499384615385,25.01743,0.0,6.591698325413979,29.113492,25.017435,0.0,4.159070285714286,8.527028271617588,29.113386,25.022621,1.011442,5.8226772,9.59997930909771,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.12672,46.967183397238,0.4806583096208567,0.2746618912119181,0.2059964184089386,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.240516923076923,25.017393,0.0,6.59134347990854,29.12672,25.017398,0.0,4.16096,8.52609206591593,29.126613,25.035908,1.011689,5.8253226,9.605300062211562,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.13128,46.95983149384442,0.480583070843437,0.2746188976248211,0.2059641732186158,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.240867692307692,25.017366,0.0,6.591215421657087,29.13128,25.01737,0.0,4.161611428571429,8.525762734164406,29.131264,25.040576,1.012163,5.826252800000001,9.607169037254303,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.116833,46.98313171628247,0.4808215234122475,0.27475515623557,0.2060663671766775,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2397563846153847,25.017059,0.0,6.591506046860815,29.116833,25.017067,0.0,4.159547571428571,8.526643817863054,29.116818,25.025847,1.012252,5.8233636,9.601249138574346,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.109739,46.9945814354433,0.4809386989007356,0.2748221136575632,0.2061165852431724,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239210692307692,25.017013,0.0,6.591677882955953,29.109739,25.017019,0.0,4.158534142857143,8.527117780646945,29.109726,25.018733,1.012283,5.8219452,9.598401323008003,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.117637,46.98183441190643,0.4808082469054752,0.2747475696602715,0.2060606772452036,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2398182307692305,25.016845,0.0,6.591423941143769,29.117637,25.016857,0.0,4.159662428571429,8.526502652798154,29.117568,25.026488,1.012279,5.8235136,9.60149460610088,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.110936,46.99264908555328,0.4809189233901651,0.2748108133658086,0.2061081100243565,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239302769230769,25.015529,0.0,6.591228713962312,29.110936,25.015539,0.0,4.158705142857142,8.52643709465662,29.110921,25.018581,1.012548,5.822184200000001,9.598205742083328,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.11104,46.99248120300752,0.4809172052939366,0.2748098315965352,0.2061073736974014,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239310769230769,25.015386,0.0,6.5911835421077125,29.11104,25.015394,0.0,4.15872,8.526371116941553,29.110802,25.01857,1.012617,5.8221604,9.598212046924589,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.117114,46.982678297031775,0.4808168831567579,0.2747525046610045,0.2060643784957533,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2397780000000003,25.015177,0.0,6.5909641735958,29.117114,25.015184,0.0,4.159587714285715,8.525859372557445,29.117049,25.024704,1.01256,5.8234098,9.600654394605492,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.122416,46.97412467427153,0.4807293460817262,0.2747024834752721,0.206026862606454,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2401858461538464,25.015122,0.0,6.59080977313466,29.122416,25.015128,0.0,4.160345142857143,8.525466938173775,29.122398,25.030039,1.012284,5.824479599999999,9.60278717090809,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.121312,46.97590548118162,0.4807475707138469,0.2747128975507697,0.2060346731630772,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.240100923076923,25.015075,0.0,6.590825021241101,29.121312,25.01508,0.0,4.160187428571429,8.525524038559807,29.121252,25.028913,1.012237,5.8242504,9.602338883792294,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.116286,46.98401437600936,0.4808305564796279,0.2747603179883588,0.2060702384912691,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239714307692308,25.014799,0.0,6.590879684068332,29.116286,25.014807,0.0,4.159469428571429,8.525762268296733,29.116267,25.023695,1.012422,5.8232534000000005,9.60022834519887,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.132189,46.95836622507152,0.4805680754027787,0.2746103288015878,0.2059577466011908,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.240937615384615,25.014497,0.0,6.590379739021457,29.132189,25.014506,0.0,4.161741285714286,8.524533092512687,29.132164,25.039521,1.0124,5.8264328,9.606551570507982,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.118094,46.98109704570636,0.4808007007601528,0.2747432575772301,0.2060574431829226,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2398533846153845,25.014116,0.0,6.5906377523145965,29.118094,25.014124,0.0,4.159727714285714,8.52535751363919,29.118083,25.025085,1.012066,5.823616599999999,9.600741711183645,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.126305,46.9678525992226,0.4806651581791786,0.2746658046738163,0.2059993535053622,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.240485,25.013977,0.0,6.590381522061457,29.126305,25.013984,0.0,4.160900714285715,8.524730601400789,29.126115,25.033052,1.011861,5.825223,9.603922249067784,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.116031,46.9844258649127,0.4808347676233755,0.2747627243562146,0.2060720432671609,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239694692307692,25.014184,0.0,6.590712674172876,29.116031,25.014189,0.0,4.159433,8.525529424374518,29.116014,25.022968,1.011883,5.8232028,9.599890463595496,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.107949,46.99747137800743,0.4809682743363333,0.2748390139064762,0.2061292604298571,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2390730000000003,25.014349,0.0,6.590970277827069,29.107949,25.014356,0.0,4.158278428571429,8.526163657538262,29.107822,25.014729,1.012083,5.8215644,9.596590335203844,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.128188,46.96481634902933,0.4806340854432826,0.2746480488247329,0.2059860366185497,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.240629846153846,25.014999,0.0,6.590635207268624,29.128188,25.015004,0.0,4.161169714285714,8.525026962957824,29.128169,25.035089,1.012044,5.8256338,9.60473563331163,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.117734,46.98167790117184,0.4808066451874311,0.2747466543928178,0.2060599907946133,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239825692307692,25.014815,0.0,6.590856166771276,29.117734,25.014822,0.0,4.159676285714285,8.52568143693846,29.11772,25.024372,1.011805,5.823544,9.600422038885103,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.11727,46.9824265805139,0.4808143071105223,0.2747510326345842,0.2060632744759381,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.23979,25.014159,0.0,6.590682879295578,29.11727,25.01417,0.0,4.15961,8.525450979643331,29.117206000000003,25.023285,1.011276,5.8234412,9.599929895940832,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.116612,46.98348832618301,0.4808251729287734,0.2747572416735848,0.2060679312551886,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.239739384615385,25.014076,0.0,6.59067705445082,29.116612,25.014082,0.0,4.159515999999999,8.525459959602228,29.116499,25.022529,1.011043,5.823299799999999,9.599622611591217,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
6,29.11689,46.98303974085144,0.4808205821432165,0.2747546183675523,0.2060659637756642,8,6,972,396,140,66,121.5,32.04293994002423,66,66,66.0,0.0,140,66,97.71428571428572,36.62050278859911,1341.0612244897954,160,120,20,6,2.2397607692307693,25.013699,0.0,6.590563896276859,29.11689,25.013711,0.0,4.159555714285714,8.525291041819974,29.116876,25.022548,1.011603,5.8233752,9.599594265532588,6,0,0,0,2,0,0,6,14,0,0,0.75,97.71428571428572,251,255,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,121.5,66.0,0,8,6,972,396,availability_abuse,slow_dos,1,slow_dos_17
